INT_NO,RUE_1,RUE_2,NO_ARRONDISSEMENT,ARRONDISSEMENT,PERMANENT_OU_TEMPORAIRE,LOC_X,LOC_Y,Longitude,Latitude
845,"Bélair","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297358.782,5046433.8205,-73.595314,45.557776
846,"Bélanger","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297463.894,5046387.353,-73.593967,45.557359
847,"Bélanger","Viau",3,"Rosemont - Petite-Patrie","Permanent",298564.16,5048180.5,-73.579897,45.573505
848,"Bellechasse","Pie-IX",3,"Rosemont - Petite-Patrie","Temporaire",298871.407,5046837.9045,-73.575944,45.561427
849,"Bellechasse","Saint-Michel",3,"Rosemont - Petite-Patrie","Permanent",298359.08,5046003.591,-73.582496,45.553915
850,"Bellechasse","Viau",3,"Rosemont - Petite-Patrie","Permanent",299453.077,5047787.582,-73.568503,45.569977
851,"Bourbonnière","Dandurand",3,"Rosemont - Petite-Patrie","Permanent",299117.949,5046400.029,-73.572781,45.557489
852,"Bourbonnière","Laurier",3,"Rosemont - Petite-Patrie","Permanent",299517.783,5046215.6,-73.567657,45.555832
853,"Bourbonnière","Masson",3,"Rosemont - Petite-Patrie","Permanent",299330.285,5046302.953,-73.57006,45.556617
854,"Bourbonnière","Rosemont",3,"Rosemont - Petite-Patrie","Permanent",298877.6345,5046507.1445,-73.57586,45.558451
855,"Bourbonnière","Saint-Joseph",3,"Rosemont - Petite-Patrie","Permanent",299780.899,5046095.58,-73.564286,45.554754
856,"Dandurand","Pie-IX",3,"Rosemont - Petite-Patrie","Temporaire",299242.421,5046669.7775,-73.57119,45.559917
857,"Dandurand","Saint-Michel",3,"Rosemont - Petite-Patrie","Temporaire",298846.049,5045779.614,-73.576256,45.551904
858,"Jean-Talon","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297122.1155,5046551.5885,-73.598348,45.558833
960,"Hochelaga","Ormeaux des",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303254.61,5051289.099,-73.51981,45.601504
961,"Hochelaga","Pierre-Bernard",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303381.9905,5051588.109,-73.518178,45.604195
962,"Hochelaga","Polyvalente Edouard-Montpetit",4,"Mercier - Hochelaga - Maisonneuve","Permanent",302149.44,5048484,-73.533962,45.576259
963,"Hochelaga","Taillon",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303468.751,5051830.4425,-73.517067,45.606375
964,"Langelier","Pierre-de-Coubertin",4,"Mercier - Hochelaga - Maisonneuve","Permanent",302059.8725,5048953.6005,-73.535112,45.580485
966,"Bossuet","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303049.701,5047566.217,-73.522424,45.568004
967,"Boucherville","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",304129.5515,5049412.8645,-73.508592,45.584622
968,"Cadillac","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303076.71,5047640.116,-73.522078,45.568669
969,"Robert-Bourassa - Int. Est","William",8,"Sud-Ouest","Permanent",300211.948,5039723.06,-73.558705,45.497415
970,"Curatteau","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",304172.957,5049550.014,-73.508036,45.585856
971,"Dickson","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Temporaire",302962.221,5047229.337,-73.523543,45.564972
972,"Futailles","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303871.917,5048999.115,-73.511893,45.580899
973,"Georges-Bizet","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",304037.515,5050111.61,-73.509772,45.59091
974,"Haig","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303628.921,5048604.463,-73.515006,45.577347
975,"Hector","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303950.209,5052223.105,-73.510895,45.609909
976,"Honoré-Beaugrand","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",304120.916,5049833.112,-73.508703,45.588404
977,"Lebrun","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303873.399,5050748.354,-73.511877,45.596639
979,"Liébert","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303993.564,5050245.286,-73.510336,45.592112
980,"Meese","Notre-Dame",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303877.11,5051934.104,-73.511832,45.607309
981,"Notre-Dame","6380 Est (Norco)",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303355.1,5048161,-73.518513,45.573356
982,"Notre-Dame","6769 Est (Ordonnance)",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303524.03,5048435,-73.516349,45.575822
983,"Notre-Dame","Ormeaux des",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303837.887,5051043.47,-73.512333,45.599295
984,"Notre-Dame","Pierre-Bernard",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303813.39,5051411.1595,-73.512648,45.602603
985,"Notre-Dame","Saint-Donat",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303912.714,5050543.607,-73.511373,45.594797
986,"Notre-Dame","Taillon",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303833.123,5051692.065,-73.512395,45.605131
987,"Honoré-Beaugrand","La Fontaine",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303812.316,5049967.11,-73.512658,45.589609
988,"Honoré-Beaugrand","Ontario",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303509.917,5050101.607,-73.516534,45.590819
989,"Honoré-Beaugrand","Tellier",4,"Mercier - Hochelaga - Maisonneuve","Permanent",303311.615,5050186.605,-73.519076,45.591583
990,"Gilbert-Barbier","Maurice-Duplessis",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",297086.688,5053950.2735,-73.598918,45.625409
991,"Henri-Bourassa","Renaude-Lapointe",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",297072.44,5052660,-73.599081,45.613798
992,"Hôtel-de-Ville","Viger",6,"Ville-Marie","Permanent",300321.22,5041067.947,-73.55732,45.509518
993,"Langelier","Michel-Bouvier",4,"Mercier - Hochelaga - Maisonneuve","Permanent",299878.8205,5049925.2025,-73.56307,45.589215
994,"2 e Avenue","Bellechasse",3,"Rosemont - Petite-Patrie","Permanent",298054.085,5045505.593,-73.586395,45.549431
995,"Rosaire du","Saint-Hubert",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295255.84,5044987.5,-73.622223,45.544736
996,"6 e Avenue","Beaubien",3,"Rosemont - Petite-Patrie","Permanent",297873.429,5045819.764,-73.588714,45.552256
997,"6 e Avenue","Bélanger",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297274.979,5046079.579,-73.596382,45.554588
998,"6ème Avenue","Bellechasse",3,"Rosemont - Petite-Patrie","Permanent",298168.283,5045692.093,-73.584935,45.55111
999,"8 e Avenue","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297048.081,5046322.532,-73.599292,45.556772
1000,"Beaubien","Iberville",3,"Rosemont - Petite-Patrie","Permanent",297650.187,5045455.189,-73.591567,45.548973
1001,"Beaubien","Lorimier",3,"Rosemont - Petite-Patrie","Permanent",297417.09,5045073.086,-73.594547,45.545533
1002,"Beaubien","Papineau",3,"Rosemont - Petite-Patrie","Permanent",297251.292,5044809.486,-73.596666,45.543159
1003,"Bélanger","Iberville",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297111.783,5045813.081,-73.598468,45.552188
1004,"Bélanger","Lorimier",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296880.852,5045423.163,-73.60142,45.548677
1005,"Bélanger","Papineau",3,"Rosemont - Petite-Patrie","Permanent",296714.492,5045164.58,-73.603546,45.546348
1006,"Bellechasse","Iberville",3,"Rosemont - Petite-Patrie","Permanent",297914.687,5045278.441,-73.588178,45.547386
1007,"Bellechasse","Lorimier",3,"Rosemont - Petite-Patrie","Permanent",297678.39,5044896.588,-73.591198,45.543947
1008,"Bellechasse","Papineau",3,"Rosemont - Petite-Patrie","Permanent",297518.7,5044634.347,-73.593239,45.541586
1009,"Carrières des","Iberville",3,"Rosemont - Petite-Patrie","Permanent",298176.487,5045108.593,-73.584822,45.54586
1010,"Carrières des","Lorimier",3,"Rosemont - Petite-Patrie","Permanent",297917.59,5044733.59,-73.588133,45.542483
1011,"Chabot","Rosemont",3,"Rosemont - Petite-Patrie","Permanent",297745.91,5044659.11,-73.59033,45.541811
1012,"Crémazie","Iberville inter. Sud",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296032,5046482.5,-73.61231,45.558199
1013,"Dandurand","Iberville",3,"Rosemont - Petite-Patrie","Permanent",298475.588,5044928.746,-73.58099,45.544244
1014,"Everett","Iberville",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296651.826,5046087.107,-73.604364,45.554649
1015,"Everett","Lorimier",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296331.81,5045770.02,-73.608457,45.551792
1016,"Everett","Papineau",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296169.876,5045512.579,-73.610527,45.549473
1017,"Holt","Iberville",3,"Rosemont - Petite-Patrie","Permanent",298301.887,5045032.944,-73.583216,45.54518
1018,"Holt","Lorimier",3,"Rosemont - Petite-Patrie","Permanent",298046.764,5044647.0715,-73.586477,45.541706
1019,"Iberville","Jarry",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295917.255,5046580.796,-73.613781,45.559082
1020,"Iberville","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296834.423,5045972.375,-73.602023,45.553618
1021,"Iberville","L.-O.-David",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296471.479,5046200.571,-73.606676,45.555667
1022,"Iberville","Masson",3,"Rosemont - Petite-Patrie","Permanent",298693.149,5044795.9715,-73.578202,45.543051
1023,"Iberville","Rosemont",3,"Rosemont - Petite-Patrie","Permanent",298065.087,5045180.668,-73.58625,45.546507
1024,"Iberville","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",297382.585,5045635.585,-73.594997,45.550594
1025,"Iberville","Tillemont",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296113.531,5046429.785,-73.611265,45.557726
1026,"Iberville","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296292.936,5046315.486,-73.608965,45.556699
1027,"Jarry","Lorimier",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295670.966,5046189.127,-73.616929,45.555554
1028,"26 e Avenue","Henri-Bourassa",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",298629.62,5054124,-73.579133,45.626987
1029,"Jarry","Papineau",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295507.749,5045930.996,-73.619015,45.55323
1030,"Jean-Talon","Lorimier",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296602.208,5045599.236,-73.604991,45.550258
1031,"Jean-Talon","Papineau",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296441.076,5045342.458,-73.607051,45.547945
1032,"Jean-Talon","Sagard",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296673.499,5045717.506,-73.60408,45.551323
1033,"L.-O.-David","Papineau",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295950.265,5045651.878,-73.613342,45.550724
1034,"Lorimier","Rosemont",3,"Rosemont - Petite-Patrie","Permanent",297830.205,5044795.429,-73.589253,45.543038
1035,"Lorimier","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",297148.596,5045249.062,-73.597988,45.547113
1036,"Lorimier","Tillemont",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295886.68,5046053.456,-73.614163,45.554336
1037,"Lorimier","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296058.721,5045943.551,-73.611958,45.55335
1038,"Henri-Bourassa","800 Ouest, face au Loblaws",1,"Ahuntsic - Cartierville","Permanent",291051.25,5044695,-73.676058,45.542034
1039,"Papineau","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",296985.792,5044989.082,-73.600069,45.544772
1040,"Papineau","Tillemont",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295729.167,5045791.42,-73.616176,45.551976
1041,"Papineau","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295854.903,5045713.134,-73.614564,45.551274
1042,"Beaubien","Chateaubriand",3,"Rosemont - Petite-Patrie","Permanent",296701.901,5043950.581,-73.603687,45.535424
1043,"Beaubien","Christophe-Colomb",3,"Rosemont - Petite-Patrie","Permanent",296870.043,5044215.756,-73.601539,45.537812
1045,"Beaubien","Normanville",3,"Rosemont - Petite-Patrie","Permanent",296973.348,5044378.38,-73.600218,45.539277
1046,"Beaubien","Saint-Denis",3,"Rosemont - Petite-Patrie","Permanent",296598.602,5043790.08,-73.605007,45.533979
1047,"Beaubien","Saint-Hubert",3,"Rosemont - Petite-Patrie","Permanent",296750.1,5044028.581,-73.603071,45.536126
1048,"Bélanger","Chateaubriand",3,"Rosemont - Petite-Patrie","Permanent",296159.183,5044300.174,-73.610642,45.538563
1049,"Bélanger","Christophe-Colomb",3,"Rosemont - Petite-Patrie","Permanent",296331.298,5044560.078,-73.608443,45.540904
1050,"Bélanger","Drolet / Mozart",3,"Rosemont - Petite-Patrie","Permanent",295989.202,5044067.299,-73.612815,45.536466
1052,"Bélanger","Saint-Denis",3,"Rosemont - Petite-Patrie","Permanent",296057.662,5044142.4,-73.611939,45.537142
1053,"Bélanger","Saint-Hubert",3,"Rosemont - Petite-Patrie","Permanent",296210.3,5044376.577,-73.609989,45.539251
1054,"Côte-des-Neiges","Pins .Int Est",6,"Ville-Marie","Permanent",297948.0529,5039637.7381,-73.587671,45.496629
1055,"Bellechasse","Christophe-Colomb",3,"Rosemont - Petite-Patrie","Permanent",297116.653,5044059.197,-73.598378,45.536406
1056,"Bellechasse","Saint-Denis",3,"Rosemont - Petite-Patrie","Permanent",296842.357,5043633.697,-73.601884,45.532574
1057,"Bellechasse","Saint-Hubert",3,"Rosemont - Petite-Patrie","Permanent",296994.6,5043870.583,-73.599938,45.534707
1058,"Berri","Jarry",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294739.102,5044817.065,-73.628836,45.543195
859,"Lacordaire","Rosemont",3,"Rosemont - Petite-Patrie","Permanent",300123.145,5048744.0575,-73.559928,45.578589
860,"Laurier","Pie-IX",3,"Rosemont - Petite-Patrie","Temporaire",299678.3695,5046468.62,-73.565603,45.55811
861,"Laurier","Saint-Michel",3,"Rosemont - Petite-Patrie","Permanent",299300.885,5045587.106,-73.570429,45.550175
862,"Masson","Pie-IX",3,"Rosemont - Petite-Patrie","Temporaire",299454.828,5046571.658,-73.568468,45.559036
863,"Masson","Saint-Michel",3,"Rosemont - Petite-Patrie","Permanent",299088.845,5045676.667,-73.573145,45.55098
864,"Mont-Royal","Pie-IX",3,"Rosemont - Petite-Patrie","Permanent",300201.9785,5046230.184,-73.558894,45.555969
865,"Pie-IX","Rosemont",3,"Rosemont - Petite-Patrie","Temporaire",299035.6685,5046764.76475,-73.573839,45.56077
866,"Pie-IX","Saint-Joseph",3,"Rosemont - Petite-Patrie","Temporaire",299902.9465,5046366.429,-73.562726,45.557192
867,"Pie-IX","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",298282.2,5047099.0705,-73.583495,45.563772
868,"Rosemont","Saint-Michel",3,"Rosemont - Petite-Patrie","Temporaire",298522.766,5045926.74,-73.580398,45.553225
869,"Rosemont","Viau",3,"Rosemont - Petite-Patrie","Permanent",299627.6745,5047704.43175,-73.566266,45.56923
870,"Saint-Joseph","Saint-Michel",3,"Rosemont - Petite-Patrie","Temporaire",299470.958,5045514.1565,-73.56825,45.54952
871,"Saint-Michel","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",297766.676,5046257.582,-73.590087,45.556195
872,"Saint-Michel","Shaugnessy",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297032.8955,5046607.529,-73.599491,45.559336
873,"Saint-Michel","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296698.647,5046818.7365,-73.603776,45.561233
874,"Saint-Zotique","Viau",3,"Rosemont - Petite-Patrie","Permanent",298865.069,5048047.575,-73.57604,45.572312
875,"Sorbiers","Viau",3,"Rosemont - Petite-Patrie","Permanent",299914.9435,5047569.6925,-73.562584,45.56802
876,"Golf (Boul. du)","Henri-Bourassa",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",298781.05675,5054270.0555,-73.577193,45.628303
877,"6 e Avenue","Crémazie inter. Nord",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296259.84,5046708,-73.609395,45.560231
878,"6 e Avenue","Crémazie inter. Sud",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296305.4,5046682,-73.608811,45.559997
879,"9 e Avenue","Jarry",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296167.7285,5046977.115,-73.61058,45.562651
882,"Denis-Papin","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295313.6095,5047692.674,-73.621535,45.569079
884,"Émile-Journault","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295100.479,5047827.873,-73.624268,45.570293
886,"Jarry","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296248.5785,5047104.2585,-73.609547,45.563796
887,"Legendre","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294852.815,5047981.5155,-73.627445,45.571672
888,"Louvain","Saint-Michel",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294619.0145,5048128.954,-73.630443,45.572995
889,"Robert","Saint-Michel inter. Nord",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295548.3,5047543.5,-73.618526,45.56774
890,"Robert","Saint-Michel inter. Sud",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295592.34,5047516,-73.617961,45.567493
891,"Saint-Michel","Sauvé",11,"Montréal-Nord","Permanent",293989.7265,5048554.1975,-73.638515,45.576812
892,"25 e Avenue","Grandes-Prairies",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295137.547,5049300.55,-73.623823,45.583545
893,"26 e Avenue","Bélanger",3,"Rosemont - Petite-Patrie","Permanent",298142.363,5047491.071,-73.585292,45.567298
894,"39 e Rue","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295684.3075,5048657.5185,-73.616804,45.577766
896,"47 e Rue","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295268.2245,5048920.245,-73.622141,45.580124
897,"Bélair","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297884.123,5047273.9135,-73.588597,45.565341
898,"Bélanger","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297983.2455,5047231.378,-73.587327,45.564959
900,"Denis-Papin","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295895.498,5048522.9635,-73.614096,45.576558
901,"Everett","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297470.3955,5047532.4855,-73.593901,45.567664
902,"Grandes-Prairies","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295002.338,5049087.308,-73.625551,45.581624
903,"Hérelle","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296579.347,5048093.4405,-73.605326,45.572701
904,"Jarry","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296790.0565,5047961.387,-73.602624,45.571516
905,"Jean-Rivard","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296371.644,5048225.9805,-73.607989,45.573892
906,"Jean-Talon","Pie-IX",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297668.258,5047407.5435,-73.591364,45.566541
907,"Pie-IX","Robert",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296159.7195,5048358.2255,-73.610707,45.575079
908,"Pie-IX","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",297237.211,5047679.829,-73.596891,45.568987
909,"Assomption","Métro",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301138.38,5047693,-73.546911,45.569137
910,"Assomption","Sherbrooke",3,"Rosemont - Petite-Patrie","Permanent",300819.82225,5047844.376,-73.550993,45.570497
911,"Baldwin","Sherbrooke",4,"Mercier - Hochelaga - Maisonneuve","Permanent",302383.152,5051481.0625,-73.530982,45.603229
912,"Bossuet","Sherbrooke",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301125.3915,5048485.971,-73.547083,45.576272
913,"Cadillac","Marseille",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301538.202,5048370.101,-73.541793,45.575232
914,"Cadillac","Sherbrooke",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301156.176,5048551.0075,-73.546689,45.576858
915,"Carignan","Sherbrooke",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301306.353,5048900.0855,-73.544768,45.58
916,"Boucherville","Curatteau (pl) inter. Est",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301661.71,5050478.06,-73.540224,45.5942
